model,variable,name,yaml
GFDL-CM4C192,"['tsl', 'tasmax', 'hurs', 'mrros', 'prc', 'sisnmass', 'sithick', 'snm', 'zg', 'ci', 'rsut', 'huss', 'mrfso', 'sfcWindmax', 'hur', 'evspsblveg', 'psl', 'snd', 'rlds', 'ptp', 'sitimefrac', 'simass', 'hfdsn', 'prsn', 'sci', 'rsutcs', 'wa', 'sfcWind', 'siu', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'clivi', 'snc', 'tran', 'vas', 'clt', 'rsds', 'hus', 'uas', 'prveg', 'tslsi', 'pr', 'sisnconc', 'zg500', 'va', 'mrsos', 'rsdscs', 'sitemptop', 'ua', 'hfss', 'rtmt', 'tauu', 'ta', 'mrro', 'snw', 'o3', 'tas', 'siconc', 'sivol', 'rsus', 'rldscs', 'tauv', 'sisnthick', 'rsuscs', 'wap', 'hfls', 'rlut', 'clwvi', 'prw', 'rv850', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'cct', 'co2mass', 'rlutcs', 'rsdsdiff', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GFDL-ESM2M,"['so', 'tas', 'opottempmint', 'pr', 'hfds', 'pathetao', 'opottemppsmadvect', 'siconc', 'osaltpmdiff', 'somint', 'rsus', 'sos', 'thkcello', 'osaltpadvect', 'sithick', 'opottempdiff', 'opottemppadvect', 'hfcorr', 'rsut', 'thetao', 'opottemptend', 'rlut', 'osaltrmadvect', 'areacello', 'osaltpsmadvect', 'zos', 'prthetao', 'opottemprmadvect', 'tos', 'osaltdiff', 'opottemppmdiff', 'mfo', 'wfo', 'wfcorr', 'osalttend', 'rsds', 'rsdoabsorb', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GFDL-OM4p5B,"['so', 'sitimefrac', 'simass', 'expc', 'fgco2', 'sisnconc', 'ph', 'mlotst', 'o2', 'siconc', 'chl', 'sivol', 'siu', 'sisnmass', 'cfc12', 'sithick', 'sisnthick', 'sispeed', 'sitemptop', 'msftyz', 'fgo2', 'intpp', 'dissic', 'thetao', 'areacello', 'volcello', 'siv', 'talk', 'cfc11', 'po4']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GISS-E2-1-G,"['sndmasssnf', 'wmo', 'tsl', 'phydiat', 'tasmax', 'intppmisc', 'hurs', 'fbddtdisi', 'cltc', 'phydiazos', 'mrros', 'epcalc100', 'sf6', 'chldiat', 'evs', 'prc', 'gpp', 'sithick', 'no3', 'bfe', 'zg', 'ci', 'dfeos', 'chlcalcos', 'rsut', 'msftmz', 'limirrdiat', 'intpoc', 'huss', 'chlcalc', 'phymisc', 'dissic', 'masscello', 'cSoil', 'sfcWindmax', 'zostoga', 'wo', 'dissoc', 'prra', 'dissocos', 'bsi', 'hur', 'od550aer', 'si', 'masso', 'lai', 'ficeberg', 'evspsblveg', 'psl', 'basin', 'chlmiscos', 'cfc11', 'rlds', 'grassFrac', 'ptp', 'pbo', 'areacella', 'sitimefrac', 'simass', 'prsn', 'msftmyz', 'hursmax', 'chldiatos', 'sci', 'phydiaz', 'rsutcs', 'intdoc', 'no3os', 'hfy', 'chldiaz', 'fsitherm', 'sfcWind', 'siu', 'sios', 'tasmin', 'evspsblsoi', 'sispeed', 'limirrdiaz', 'rlus', 'nh4os', 'dpco2', 'clivi', 'agessc', 'mrsol', 'epfz', 'fbddtalk', 'rootd', 'ocfriver', 'spco2', 'fbddtdife', 'snc', 'zos', 'tran', 'talk', 'ttop', 'utendepfd', 'zoocos', 'pp', 'wfo', 'vsfsit', 'vas', 'sftof', 'cli', 'phydiatos', 'clt', 'rsds', 'mrsofc', 'hus', 'so', 'siconca', 'uas', 'prveg', 'pr', 'hfds', 'simpconc', 'icfriver', 'mlotst', 'tropoz', 'nh4', 'msftyzmpa', 'chlpico', 'va', 'vo', 'uo', 'npp', 'sos', 'mrsos', 'epfe100', 'fbddtdin', 'phycos', 'vtem', 'rsdscs', 'intppdiat', 'sitemptop', 'clw', 'toz', 'umo', 'intdic', 'ccb', 'epsi100', 'mmrss', 'sftlf', 'ua', 'thetao', 'hfss', 'mmrdust', 'mmrso4', 'rtmt', 'rh', 'tauu', 'ta', 'mrro', 'msftbarot', 'tos', 'limirrmisc', 'vmo', 'snw', 'o3', 'sftgif', 'cl', 'cProduct', 'hfbasin', 'tas', 'fgco2', 'dfe', 'mmrbc', 'orog', 'intppdiaz', 'chl', 'sivol', 'fsfe', 'epc100', 'rsus', 'phos', 'bacc', 'rldscs', 'tauv', 'phyc', 'rsuscs', 'chldiazos', 'chlos', 'hursmin', 'intpp', 'wap', 'hfls', 'rlut', 'deptho', 'areacello', 'mc', 'mmroa', 'clwvi', 'prw', 'cod', 'epn100', 'siv', 'epfy', 'simpmass', 'ts', 'ps', 'mrso', 'evspsbl', 'cct', 'fbddtdic', 'rlutcs', 'rsdsdiff', 'zooc', 'nbp', 'ra', 'fsn', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GISS-E2-1-H,"['sndmasssnf', 'tsl', 'tasmax', 'hurs', 'cltc', 'mrros', 'evs', 'prc', 'gpp', 'sithick', 'zg', 'rsut', 'huss', 'masscello', 'zostoga', 'prra', 'hur', 'od550aer', 'evspsblveg', 'lai', 'psl', 'rlds', 'ptp', 'areacella', 'sitimefrac', 'simass', 'prsn', 'rsutcs', 'sfcWind', 'siu', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'clivi', 'mrsol', 'epfz', 'rootd', 'snc', 'zos', 'tran', 'ttop', 'utendepfd', 'vas', 'sftof', 'cli', 'clt', 'rsds', 'mrsofc', 'hus', 'so', 'siconca', 'uas', 'prveg', 'pr', 'hfds', 'va', 'vo', 'uo', 'npp', 'sos', 'mrsos', 'vtem', 'rsdscs', 'sitemptop', 'clw', 'toz', 'umo', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'rh', 'tauu', 'ta', 'mrro', 'tos', 'vmo', 'snw', 'sftgif', 'cl', 'tas', 'siconc', 'orog', 'sivol', 'rsus', 'tauv', 'rldscs', 'rsuscs', 'wap', 'hfls', 'deptho', 'areacello', 'rlut', 'mc', 'clwvi', 'prw', 'cod', 'siv', 'epfy', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'nbp', 'ra', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
CNRM-ESM2-1,"['sndmasssnf', 'wmo', 'tsl', 'sftgrf', 'tasmax', 'phydiat', 'od550lt1aer', 'intppmisc', 'hurs', 'cVeg', 'emidust', 'calc', 'cltc', 'mrros', 'pbsi', 'epcalc100', 'bigthetaoga', 'areacellr', 'cllcalipso', 'rsutcsaf', 'prc', 'thkcello', 'gpp', 'sithick', 'sisnmass', 'co3', 'no3', 'bfe', 'zg', 'siarean', 'co3satcalc', 'zo2min', 'dfeos', 'fgo2', 'rsut', 'limirrdiat', 'intpoc', 'huss', 'phymisc', 'dissic', 'masscello', 'cSoil', 'sfcWindmax', 'zostoga', 'wo', 'dissoc', 'clayfrac', 'ch4', 'bsi', 'hur', 'od550aer', 'si', 'ta850', 'sivols', 'masso', 'lai', 'evspsblveg', 'ficeberg', 'psl', 'basin', 'detoc', 'co2', 'rlds', 'grassFrac', 'ptp', 'pbo', 'cRoot', 'areacella', 'sitimefrac', 'simass', 'soga', 'prsn', 'hursmax', 'bigthetao', 'sandfrac', 'slthick', 'rsutcs', 'intdoc', 'hcont300', 'hfy', 'wa', 'no3os', 'burntFractionAll', 'sfcWind', 'siu', 'sios', 'tasmin', 'siextentn', 'evspsblsoi', 'zmicro', 'sispeed', 'rlus', 'rld', 'dpco2', 'cLitter', 'clivi', 'agessc', 'mrsol', 'cSoilSlow', 'tosga', 'co', 'rootd', 'ocfriver', 'spco2', 'snc', 'zos', 'tran', 'cLeaf', 'talk', 'ttop', 'o3prod', 'obvfsq', 'pp', 'phyfe', 'wfo', 'vas', 'cli', 'clisccp', 'no2', 'dpo2', 'clt', 'rsds', 'mrsofc', 'evspsblpot', 'hus', 'volo', 'so', 'sivoln', 'cSoilMedium', 'siconca', 'rsntds', 'uas', 'sfdsi', 'prveg', 'tauuo', 'pr', 'sisnconc', 'hfds', 'icfriver', 'ph', 'mlotst', 'emiss', 'o3loss', 'nh4', 'treeFrac', 'tauvo', 'va', 'vo', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'epfe100', 'phycos', 'rsdscs', 'intppdiat', 'sitemptop', 'toz', 'clw', 'umo', 'intdic', 'zmeso', 'epsi100', 'mmrss', 'sftlf', 'ua', 'thetao', 'hfss', 'mmrdust', 'mmrso4', 'rh', 'airmass', 'cdnc', 'rsutaf', 'tauu', 'ta', 'mrro', 'tos', 'ta700', 'limirrmisc', 'cSoilFast', 'vmo', 'snw', 'rlutcsaf', 'o3', 'sftgif', 'cl', 'cProduct', 'hfbasin', 'physi', 'cLitterAbove', 'tas', 'rlutaf', 'fgco2', 'dfe', 'mmrbc', 'fric', 'siconc', 'o2', 'orog', 'dmso', 'graz', 'cLitterBelow', 'sivol', 'abs550aer', 'chl', 'fsfe', 'epc100', 'ksat', 'rsus', 'tauv', 'phyc', 'sisnthick', 'rldscs', 'hfgeou', 'rsuscs', 'thetaoga', 'hursmin', 'intpp', 'wap', 'od870aer', 'hfls', 'deptho', 'areacello', 'rlut', 'siareas', 'clwvi', 'mmroa', 'prw', 'cod', 'so2', 'siv', 'wilt', 'fldcapacity', 'ts', 'ps', 'no', 'mrso', 'evspsbl', 'siltfrac', 'mfo', 'rlutcs', 'po4', 'rsdsdiff', 'zooc', 'nbp', 'oh', 'ra', 'fsn', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
BCC-CSM2-MR,"['sndmasssnf', 'wmo', 'tsl', 'tasmax', 'cVeg', 'hurs', 'mrros', 'rsdt', 'thkcello', 'gpp', 'zg', 'rsut', 'huss', 'cSoil', 'masscello', 'sfcWindmax', 'zostoga', 'ch4', 'hur', 'masso', 'evspsblveg', 'lai', 'psl', 'basin', 'co2', 'rlds', 'pbo', 'cRoot', 'simass', 'soga', 'prsn', 'rsutcs', 'sfcWind', 'siu', 'tasmin', 'evspsblsoi', 'rlus', 'cLitter', 'clivi', 'mrsol', 'cSoilSlow', 'tosga', 'snc', 'zos', 'tran', 'cLeaf', 'vas', 'cli', 'sftof', 'clt', 'rsds', 'volo', 'hus', 'so', 'cSoilMedium', 'uas', 'prveg', 'pr', 'mlotst', 'va', 'vo', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'rsdscs', 'sitemptop', 'clw', 'umo', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'rh', 'tauu', 'ta', 'mrro', 'msftbarot', 'tos', 'cSoilFast', 'vmo', 'snw', 'o3', 'cl', 'cLitterAbove', 'tas', 'fgco2', 'siconc', 'cLitterBelow', 'sivol', 'rsus', 'rldscs', 'tauv', 'sisnthick', 'rsuscs', 'thetaoga', 'wap', 'hfls', 'rlut', 'areacello', 'deptho', 'clwvi', 'volcello', 'prw', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'rsdsdiff', 'ra', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
BCC-ESM1,"['tsl', 'wmo', 'sndmasssnf', 'tasmax', 'cVeg', 'hurs', 'mrros', 'prc', 'thkcello', 'gpp', 'zg', 'rsut', 'huss', 'cSoil', 'masscello', 'sfcWindmax', 'zostoga', 'ch4', 'hur', 'od550aer', 'masso', 'lai', 'evspsblveg', 'psl', 'basin', 'co2', 'rlds', 'pbo', 'cRoot', 'areacella', 'soga', 'simass', 'prsn', 'rsutcs', 'sfcWind', 'siu', 'tasmin', 'evspsblsoi', 'rlus', 'cLitter', 'clivi', 'mrsol', 'cSoilSlow', 'tosga', 'rootd', 'snc', 'zos', 'tran', 'cLeaf', 'vas', 'cli', 'sftof', 'clt', 'rsds', 'volo', 'hus', 'mrsofc', 'so', 'cSoilMedium', 'uas', 'prveg', 'pr', 'mlotst', 'vo', 'va', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'rsdscs', 'sitemptop', 'clw', 'umo', 'mmrss', 'sftlf', 'ua', 'thetao', 'hfss', 'mmrdust', 'mmrso4', 'rtmt', 'rh', 'tauu', 'ta', 'mrro', 'msftbarot', 'tos', 'cSoilFast', 'vmo', 'snw', 'o3', 'cl', 'cLitterAbove', 'tas', 'fgco2', 'mmrbc', 'siconc', 'orog', 'cLitterBelow', 'sivol', 'rsus', 'rldscs', 'tauv', 'sisnthick', 'rsuscs', 'thetaoga', 'wap', 'hfls', 'rlut', 'areacello', 'deptho', 'mmroa', 'clwvi', 'volcello', 'prw', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'ra', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
MIROC6,"['tsl', 'psitem', 'wmo', 'utendwtem', 'tasmax', 'hurs', 'mrros', 'cllcalipso', 'rsdt', 'thkcello', 'sithick', 'zg', 'rsut', 'msftmz', 'huss', 'zostoga', 'wo', 'hur', 'od550aer', 'evspsblveg', 'lai', 'psl', 'basin', 'rlds', 'tntrscs', 'areacella', 'simass', 'prsn', 'hursmax', 'rsutcs', 'sfcWind', 'siu', 'osaltpadvect', 'tasmin', 'opottempdiff', 'evspsblsoi', 'sispeed', 'rlus', 'rld', 'albisccp', 'clivi', 'wtem', 'mrsol', 'epfz', 'snc', 'zos', 'tran', 'utendepfd', 'wfo', 'vas', 'cli', 'sftof', 'utendvtem', 'clisccp', 'clt', 'rsds', 'hus', 'so', 'rsntds', 'uas', 'sfdsi', 'tntscp', 'tauuo', 'pr', 'hfds', 'mlotst', 'tntc', 'tauvo', 'va', 'vo', 'uo', 'sos', 'mrsos', 'vtem', 'rsdscs', 'sitemptop', 'clw', 'umo', 'ccb', 'mmrss', 'sftlf', 'ua', 'thetao', 'osaltrmadvect', 'hfss', 'mmrdust', 'mmrso4', 'rtmt', 'tauu', 'ta', 'mrro', 'tos', 'osaltdiff', 'tntrlcs', 'vmo', 'snw', 'cl', 'hfbasin', 'tas', 'mmrbc', 'osaltpmdiff', 'siconc', 'orog', 'sivol', 'rsus', 'utendogw', 'rldscs', 'tauv', 'sisnthick', 'opottemppadvect', 'rsuscs', 'hursmin', 'wap', 'hfls', 'opottemptend', 'rlut', 'deptho', 'areacello', 'mc', 'mmroa', 'clwvi', 'utendnogw', 'prw', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'cct', 'tntmp', 'opottemprmadvect', 'opottemppmdiff', 'rlutcs', 'osalttend', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
AWI-CM-1-1-MR,"['tasmax', 'hurs', 'evs', 'prc', 'thkcello', 'sisnmass', 'sithick', 'zg', 'siarean', 'rsut', 'huss', 'sfcWindmax', 'wo', 'hur', 'sivols', 'psl', 'rsdo', 'rlds', 'pbo', 'sitimefrac', 'soga', 'prsn', 'rsutcs', 'fsitherm', 'sfcWind', 'siu', 'tasmin', 'siextentn', 'sispeed', 'rlus', 'clivi', 'zos', 'wfo', 'vas', 'clt', 'rsds', 'volo', 'hus', 'mrsofc', 'so', 'sivoln', 'siconca', 'uas', 'tauuo', 'pr', 'sisnconc', 'hfds', 'mlotst', 'tauvo', 'vo', 'va', 'uo', 'sos', 'rsdscs', 'sftlf', 'ua', 'thetao', 'hfss', 'tauu', 'ta', 'tos', 'tdps', 'snw', 'tas', 'orog', 'sivol', 'rsus', 'tauv', 'rldscs', 'sisnthick', 'rsuscs', 'thetaoga', 'wap', 'hfls', 'opottemptend', 'rlut', 'areacello', 'siareas', 'clwvi', 'prw', 'siv', 'ts', 'ps', 'evspsbl', 'rlutcs', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
EC-Earth3-LR,"['wmo', 'tasmax', 'hurs', 'bigthetaoga', 'rsdt', 'thkcello', 'sisnmass', 'sithick', 'zg', 'rsut', 'huss', 'masscello', 'sfcWindmax', 'zostoga', 'hur', 'ficeberg', 'psl', 'basin', 'rlds', 'sitimefrac', 'soga', 'simass', 'prsn', 'hursmax', 'fsitherm', 'sfcWind', 'siu', 'tasmin', 'sispeed', 'rlus', 'clivi', 'tosga', 'zos', 'wfo', 'vas', 'sftof', 'clt', 'rsds', 'hus', 'so', 'siconca', 'uas', 'sfdsi', 'tauuo', 'pr', 'hfds', 'mlotst', 'tauvo', 'va', 'vo', 'uo', 'sosga', 'sos', 'sitemptop', 'umo', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'tauu', 'ta', 'mrro', 'tos', 'vmo', 'snw', 'hfbasin', 'tas', 'siconc', 'sivol', 'rsus', 'tauv', 'sisnthick', 'hfgeou', 'thetaoga', 'hursmin', 'wap', 'hfls', 'rlut', 'areacello', 'deptho', 'clwvi', 'prw', 'siv', 'ts', 'ps', 'evspsbl', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
IPSL-CM6A-ATM-HR,"['uas', 'tas', 'prsn', 'tasmax', 'hurs', 'pr', 'rsutcs', 'va', 'rsus', 'prc', 'tauv', 'tasmin', 'zg', 'rlus', 'rsut', 'huss', 'ua', 'hfls', 'rlut', 'hfss', 'prw', 'tauu', 'ts', 'ps', 'ta', 'evspsbl', 'psl', 'vas', 'rlutcs', 'rlds', 'clt', 'rsds', 'hus', 'o3', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
CESM2,"['tsl', 'psitem', 'phydiat', 'fbddtdisi', 'emidust', 'calc', 'phydiazos', 'mrros', 'dcalc', 'expsi', 'co3', 'fracLut', 'co3satcalc', 'fgo2', 'limirrdiat', 'limirrpico', 'hur', 'sivols', 'lai', 'ptp', 'tntrscs', 'prsn', 'cfc11global', 'lwp', 'tntrl', 'chldiaz', 'burntFractionAll', 'sios', 'snc', 'tran', 'cLeaf', 'talk', 'phydiatos', 'cSoilMedium', 'hfds', 'bddtalk', 'treeFrac', 'uo', 'npp', 'sosga', 'fbddtdin', 'phycos', 'mmrss', 'sftlf', 'fg14co2abio', 'sbl', 'fddtdife', 'tntrlcs', 'cSoilFast', 'lithk', 'cLitterLut', 'o3', 'sftgif', 'cProduct', 'dfe', 'osaltpmdiff', 'abs550aer', 'ch4global', 'ksat', 'phyc', 'opottemptend', 'cVegLut', 'clwvi', 'prw', 'cod', 'epfy', 'tntmp', 'opottemppmdiff', 'rlutcs', 'zooc', 'nbp', 'oh', 'co3satarag', 'dissicnat', 'sndmasssnf', 'hurs', 'cVeg', 'pbsi', 'evs', 'gpp', 'no3', 'snm', 'ci', 'rsut', 'tasminCrop', 'huss', 'dissic', 'dissoc', 'dissocos', 'si', 'psl', 'rsdo', 'talknat', 'slthick', 'fddtdisi', 'limirrdiaz', 'nh4os', 'rlus', 'sispeed', 'cLitter', 'agessc', 'mrsol', 'cSoilSlow', 'osaltpsmadvect', 'pp', 'phyfe', 'vsfsit', 'so', 'sivoln', 'siconca', 'tauuo', 'pr', 'nh4', 'tauvo', 'va', 'vo', 'zsatarag', 'expfe', 'clw', 'shrubFrac', 'intdic', 'epsi100', 'ua', 'ppos', 'mmrso4', 'rh', 'airmass', 'residualFrac', 'mrro', 'baresoilFrac', 'tos', 'phyn', 'dissicabio', 'snw', 'cl', 'vsf', 'mmrbc', 'fric', 'o2', 'diftrblo', 'sivol', 'epc100', 'somint', 'epp100', 'dissi14cabio', 'phos', 'cfc12', 'fddtalk', 'wap', 'siareas', 'ps', 'o2min', 'fbddtdic', 'co2mass', 'tasmaxCrop', 'osalttend', 'vegFrac', 'utendwtem', 'tasmax', 'cltc', 'epcalc100', 'chldiat', 'sithick', 'zg', 'zo2min', 'cfc12global', 'wo', 'bddtdic', 'od550aer', 'evspsblveg', 'tntrs', 'cfc11', 'grassFrac', 'cRoot', 'rsdoabsorb', 'areacella', 'fddtdic', 'simass', 'chldiatos', 'expp', 'msftmzsmpa', 'rsutcs', 'no3os', 'intdoc', 'pbfe', 'phyp', 'siu', 'osaltpadvect', 'tasmin', 'siextentn', 'opottempdiff', 'phypico', 'albisccp', 'wtem', 'bddtdip', 'fbddtalk', 'topg', 'intpppico', 'zos', 'utendepfd', 'sftof', 'cli', 'phnatos', 'clt', 'hus', 'rsntds', 'sfdsi', 'n2oglobal', 'emiss', 'froc', 'chlpico', 'fddtdip', 'epfe100', 'vtem', 'intppdiat', 'pcalc', 'sitemptop', 'dpco2nat', 'cdnc', 'ta700', 'fediss', 'physi', 'tas', 'fgco2', 'graz', 'orog', 'intppdiaz', 'chl', 'fbddtdip', 'cCwd', 'rsus', 'fgco2abio', 'rldscs', 'sisnthick', 'opottemppadvect', 'rsuscs', 'dpco2abio', 'hfls', 'rlut', 'areacello', 'deptho', 'volcello', 'diftrelo', 'so2', 'rlntds', 'expn', 'mrso', 'evspsbl', 'tntogw', 'po4', 'fsn', 'prc', 'rsdt', 'expc', 'sf6', 'remoc', 'cllcalipso', 'siarean', 'dfeos', 'msftmz', 'cSoil', 'dissicnatos', 'po4os', 'ta850', 'emidms', 'bddtdife', 'tsn', 'rlds', 'co2', 'frfe', 'sitimefrac', 'soga', 'phydiaz', 'fgco2nat', 'sfcWind', 'evspsblsoi', 'bddtdin', 'dpco2', 'clivi', 'tosga', 'epfz', 'expcalc', 'ocfriver', 'spco2abio', 'spco2', 'fbddtdife', 'zoocos', 'o2sat', 'utendvtem', 'rsds', 'prveg', 'cSoilLut', 'icfriver', 'ph', 'mlotst', 'sos', 'mrsos', 'fddtdin', 'rsdscs', 'hfgeoubed', 'pnitrate', 'bddtdisi', 'thetao', 'osaltrmadvect', 'hfss', 'mmrdust', 'rtmt', 'cropFrac', 'tauu', 'ta', 'msftbarot', 'osaltdiff', 'fescav', 'opottempmint', 'opottemppsmadvect', 'siconc', 'fsfe', 'utendogw', 'tauv', 'chldiazos', 'thetaoga', 'chlos', 'intpp', 'msftmzmpa', 'phabioos', 'epn100', 'siv', 'ts', 'opottemprmadvect', 'frn', 'ra']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
